"player","Opponent","location","Date","gs","min","fg","fg_att","fg_pct","threes","threes_att","threes_pct","ft","ft_att","ft_pct","off","def","tot","reb_avg","pf","fo","ast","turn_overs","blk","stl","pts","avg"
"DAILEY-Callon","SHEPHERD","neutral","11/15/13","yes","37","3","17",".176","0","3",".000","0","1",".000","3","4","7","7.0","2","0","2","0","1","5","6","6.0"
"DAILEY-Callon","ALDERSON BROADDUS","neutral","11/16/13","yes","38","6","14",".429","1","5",".200","4","4","1.000","2","0","2","4.5","2","0","0","1","0","3","17","11.5"
"DAILEY-Callon","SETON HILL","home","11/20/13","yes","30","0","4",".000","0","2",".000","2","2","1.000","2","1","3","4.0","3","0","0","0","0","0","2","8.3"
"DAILEY-Callon","DAEMEN","away","11/23/13","no","19","3","8",".375","0","1",".000","0","0",".000","3","1","4","4.0","4","0","0","0","0","0","6","7.8"
"DAILEY-Callon","URBANA","home","11/30/13","yes","32","5","7",".714","2","2","1.000","3","3","1.000","3","2","5","4.2","2","0","1","1","0","1","15","9.2"
"DAILEY-Callon","CALIFORNIA","home","12/04/13","yes","24","3","6",".500","1","2",".500","3","4",".750","0","4","4","4.2","4","0","2","2","0","0","10","9.3"
"DAILEY-Callon","GANNON UNIVERSITY","away","12/7/13","yes","23","3","11",".273","2","6",".333","0","0",".000","1","2","3","4.0","2","0","1","2","0","0","8","9.1"
"DAILEY-Callon","LOCK HAVEN","home","12/17/13","yes","32","1","7",".143","0","0",".000","2","3",".667","1","2","3","3.9","1","0","0","1","1","1","4","8.5"
"DAILEY-Callon","BLOOMSBURG","home","12/18/13","yes","37","5","10",".500","1","1","1.000","3","4",".750","2","1","3","3.8","1","0","2","1","1","1","14","9.1"
"DAILEY-Callon","EAST STROUDSBURG","away","12/21/13","yes","31","2","6",".333","0","0",".000","2","2","1.000","3","3","6","4.0","0","0","1","1","4","2","6","8.8"
"DAILEY-Callon","WEST CHESTER","away","01/03/14","yes","18","1","6",".167","1","3",".333","5","5","1.000","1","1","2","3.8","5","1","2","0","0","0","8","8.7"
"DAILEY-Callon","CHEYNEY","away","01/04/14","yes","32","2","5",".400","0","2",".000","3","4",".750","3","1","4","3.8","1","0","0","3","0","0","7","8.6"
"DAILEY-Callon","MILLERSVILLE","home","01/08/14","yes","30","3","8",".375","0","2",".000","2","2","1.000","0","1","1","3.6","2","0","2","1","1","0","8","8.5"
"DAILEY-Callon","IUP","home","01/11/14","yes","33","8","12",".667","1","4",".250","3","3","1.000","2","1","3","3.6","1","0","0","0","0","1","20","9.4"
"DAILEY-Callon","EDINBORO","home","01/15/14","yes","36","3","11",".273","0","3",".000","0","0",".000","2","4","6","3.7","1","0","2","0","0","1","6","9.1"
"DAILEY-Callon","SLIPPERY ROCK","away","01/18/14","yes","21","1","5",".200","0","1",".000","0","0",".000","0","1","1","3.6","0","0","0","0","0","2","2","8.7"
"DAILEY-Callon","CLARION","home","01/22/14","yes","27","2","8",".250","0","1",".000","0","0",".000","0","2","2","3.5","2","0","0","1","2","0","4","8.4"
"DAILEY-Callon","PITT-JOHNSTOWN","away","01/25/14","yes","33","3","8",".375","0","2",".000","0","0",".000","1","0","1","3.3","2","0","2","0","0","2","6","8.3"
"DAILEY-Callon","SETON HILL","away","1/29/14","yes","34","6","11",".545","0","0",".000","0","0",".000","3","1","4","3.4","1","0","0","1","1","0","12","8.5"
"DAILEY-Callon","CALIFORNIA","away","02/05/14","yes","31","4","9",".444","0","2",".000","0","0",".000","4","3","7","3.6","2","0","0","2","1","1","8","8.5"
"DAILEY-Callon","GANNON UNIVERSITY","home","02/08/14","yes","28","2","8",".250","0","1",".000","0","0",".000","2","2","4","3.6","1","0","0","1","0","0","4","8.2"
"DAILEY-Callon","SLIPPERY ROCK","home","2/12/14","yes","32","1","6",".167","0","2",".000","2","2","1.000","0","3","3","3.5","1","0","0","0","1","0","4","8.0"
"DAILEY-Callon","EDINBORO","away","2/15/14","yes","31","2","10",".200","0","0",".000","2","3",".667","2","2","4","3.6","1","0","1","1","3","1","6","8.0"
"DAILEY-Callon","IUP","away","02/19/14","yes","31","5","9",".556","1","2",".500","0","0",".000","2","1","3","3.5","3","0","2","1","0","0","11","8.1"
"DAILEY-Callon","CLARION","away","02/23/14","yes","31","4","10",".400","1","4",".250","2","3",".667","0","6","6","3.6","0","0","1","0","1","0","11","8.2"
"DAILEY-Callon","PITT-JOHNSTOWN","home","02/26/14","yes","38","4","8",".500","2","4",".500","2","3",".667","1","1","2","3.6","1","0","1","0","1","1","12","8.3"
"DAILEY-Callon","CALIFORNIA","home","03/01/14","yes","25","2","8",".250","0","3",".000","0","0",".000","2","0","2","3.5","0","0","2","0","1","0","4","8.2"
"DAILEY-Callon","IUP","away","03/04/14","yes","24","2","4",".500","0","0",".000","0","0",".000","1","3","4","3.5","3","0","3","0","0","0","4","8.0"
"DAILEY-Callon","EAST STROUDSBURG","away","03/08/14","yes","24","4","6",".667","1","1","1.000","0","0",".000","2","3","5","3.6","3","0","1","0","0","0","9","8.1"
